positive,negative,sentiment
-77.681454,-92.209022,1.0
-39.669359,-45.578503,1.0
-35.874749,-42.574042,1.0
-39.030748,-44.220700,1.0
-25.085076,-30.066058,1.0
-65.746002,-82.734272,1.0
-13.385285,-19.687669,1.0
-48.466759,-56.266220,1.0
-57.311551,-68.656320,1.0
-42.098520,-51.888610,1.0
-19.636378,-28.694515,1.0
-20.447309,-28.289050,1.0
-49.622756,-70.909658,1.0
-54.229475,-60.424934,1.0
-54.190331,-59.350350,1.0
-23.709434,-30.839127,1.0
-65.004742,-76.894152,1.0
-103.998216,-116.551880,1.0
-15.885083,-25.401770,1.0
-38.828786,-45.876658,1.0
-47.653289,-54.684879,1.0
-119.438892,-127.783954,1.0
-30.513153,-37.660539,1.0
-73.805614,-83.952915,1.0
-17.502870,-23.951759,1.0
-22.369810,-30.239721,1.0
-56.801659,-70.583625,1.0
-36.257741,-46.367281,1.0
-111.709376,-136.490656,1.0
-33.144609,-47.370583,1.0
-46.511846,-53.623709,1.0
-25.510552,-32.641936,1.0
-47.141590,-66.306264,1.0
-53.641658,-64.668656,1.0
-13.877093,-20.786281,1.0
-93.308652,-109.647536,1.0
-90.587625,-106.869827,1.0
-45.097649,-51.248677,1.0
-29.204773,-37.108532,1.0
-73.029512,-99.884189,1.0
-94.167825,-98.139935,1.0
-23.661713,-32.333052,1.0
-122.938722,-134.784449,1.0
-21.140456,-28.982197,1.0
-18.383615,-26.945315,1.0
-75.197067,-87.940017,1.0
-44.898695,-48.378565,1.0
-15.659817,-22.783719,1.0
-105.130706,-111.221243,1.0
-14.059014,-18.994522,1.0
-47.660765,-55.730802,1.0
-72.475722,-112.826955,1.0
-34.906897,-45.339097,1.0
-46.036622,-62.221489,1.0
0.000000,0.000000,1.0
-74.131900,-84.670544,1.0
0.000000,0.000000,1.0
0.000000,0.000000,1.0
-28.032566,-35.720360,1.0
-50.654978,-62.282863,1.0
-55.489903,-62.476703,1.0
-43.545801,-49.910296,1.0
0.000000,0.000000,1.0
-33.297524,-42.629611,1.0
-42.903864,-53.930263,1.0
-19.147132,-25.070174,1.0
-68.168653,-73.491084,1.0
-41.874744,-52.149049,1.0
-36.074884,-43.871325,1.0
-15.896727,-25.526933,1.0
-65.978078,-75.706720,1.0
-15.203579,-25.526933,1.0
-61.524556,-71.362280,1.0
-29.516976,-37.295896,1.0
-68.382537,-69.457984,1.0
-10.856668,-17.841842,1.0
-21.380282,-35.232203,1.0
-9.362738,-16.286472,1.0
-21.783610,-30.080810,1.0
-36.998785,-43.622863,1.0
-18.590052,-25.321489,1.0
-62.751937,-89.549281,1.0
-73.434977,-99.884189,1.0
-43.673890,-48.423625,1.0
-28.564010,-36.255543,1.0
-22.200970,-32.048872,1.0
-22.882222,-31.179422,1.0
-29.220274,-36.165604,1.0
-33.252187,-42.852755,1.0
-99.254787,-111.861793,1.0
-41.371155,-54.541200,1.0
-48.879051,-61.634772,1.0
-75.795704,-87.736282,1.0
-10.562907,-18.994522,1.0
-49.622756,-70.909658,1.0
-15.829716,-25.110996,1.0
-26.252490,-34.433695,1.0
-75.798001,-88.780474,1.0
-47.656324,-63.315305,1.0
-120.874333,-127.889145,1.0
-11.219036,-17.048612,1.0
-23.419051,-32.838646,1.0
-49.083677,-56.965216,1.0
-49.622756,-70.909658,1.0
-92.602918,-104.239734,1.0
-80.255390,-90.418602,1.0
-45.302426,-52.541121,1.0
-92.546088,-109.854437,1.0
-37.670449,-41.160697,1.0
-25.084177,-35.920073,1.0
-20.576399,-29.166869,1.0
-83.161844,-121.500751,1.0
-38.760132,-54.637231,1.0
-23.639222,-38.106827,1.0
-42.125932,-52.056847,1.0
-39.666905,-61.287661,1.0
-20.339563,-25.544632,1.0
-8.579979,-15.176809,1.0
-7.923199,-16.915080,1.0
-101.806856,-111.731617,1.0
-36.781639,-46.345302,1.0
-61.106801,-64.326657,1.0
-18.089999,-24.762690,1.0
-48.422480,-56.921072,1.0
-40.334392,-53.686997,1.0
-15.609045,-25.526933,1.0
-6.603916,-15.133792,1.0
-33.225038,-40.086885,1.0
-30.383273,-39.493121,1.0
-47.243285,-50.721610,1.0
-17.516115,-27.190438,1.0
-82.411365,-92.725667,1.0
-39.457302,-48.068700,1.0
-60.693785,-68.786263,1.0
-47.456979,-60.050179,1.0
-34.233016,-45.843210,1.0
-112.344791,-129.373409,1.0
-14.455844,-22.090571,1.0
-39.963766,-51.965703,1.0
-13.063513,-21.943414,1.0
-55.424291,-66.004742,1.0
-50.132215,-68.310695,1.0
-19.231113,-27.090701,1.0
-31.620770,-42.786853,1.0
-51.878402,-62.192117,1.0
-32.970697,-43.637252,1.0
-105.043466,-115.541176,1.0
-34.140078,-41.288364,1.0
-73.434977,-99.884189,1.0
-20.509906,-29.971168,1.0
-81.057999,-92.865474,1.0
-29.414143,-42.729695,1.0
-18.789080,-26.989767,1.0
-16.803165,-25.921926,1.0
-83.706832,-96.969333,1.0
-77.422997,-88.506341,1.0
-92.542774,-107.488516,1.0
-15.203579,-25.526933,1.0
-40.863414,-48.634449,1.0
-17.130318,-25.005636,1.0
-23.575369,-31.179422,1.0
-89.026266,-104.087319,1.0
-43.138702,-56.891825,1.0
-16.302192,-25.526933,1.0
-92.330359,-100.898565,1.0
-42.995738,-53.166379,1.0
-92.948239,-108.587128,1.0
-60.919899,-71.371436,1.0
-82.254305,-95.372650,1.0
-49.018685,-62.637323,1.0
-99.354240,-107.297425,1.0
-30.612783,-39.780803,1.0
-20.415093,-30.694327,1.0
-75.065653,-90.236473,1.0
-17.154859,-24.060596,1.0
-48.681213,-55.108918,1.0
-102.852772,-108.225011,1.0
-29.415876,-38.867182,1.0
-87.785589,-92.701340,1.0
-14.566601,-21.962901,1.0
-85.638751,-97.490729,1.0
-59.741324,-67.585796,1.0
-39.245335,-40.299447,1.0
-47.343820,-61.024149,1.0
-73.434977,-99.884189,1.0
-6.603916,-15.133792,1.0
-41.728329,-55.453438,1.0
-17.452876,-24.140638,1.0
-58.843173,-67.355817,1.0
-80.477693,-93.244656,1.0
-38.012579,-46.330913,1.0
-162.076021,-195.689979,1.0
-15.445882,-23.181086,1.0
-140.898120,-150.983404,1.0
-30.720949,-39.087656,1.0
-17.552150,-25.526933,1.0
-10.343567,-17.289774,1.0
-58.552358,-69.005793,1.0
-116.298179,-126.221075,1.0
-14.430390,-22.754344,1.0
-155.795471,-185.989986,1.0
-35.517825,-48.156501,1.0
-60.626707,-70.960225,1.0
-21.244072,-33.840632,1.0
-49.118087,-61.113715,1.0
-35.517825,-48.156501,1.0
-13.835268,-22.558950,1.0
-58.884910,-68.122194,1.0
-32.503881,-41.121329,1.0
-35.517825,-48.156501,1.0
-132.142076,-135.814958,1.0
-19.233413,-25.592173,1.0
-19.582311,-28.694515,1.0
-39.989093,-50.191221,1.0
-26.246988,-38.274056,1.0
-49.703650,-54.885586,1.0
-21.577033,-29.506752,1.0
-52.486752,-57.741552,1.0
-50.697552,-58.281271,1.0
-21.754069,-30.957302,1.0
-33.433583,-42.713166,1.0
-35.129416,-44.679752,1.0
-14.192545,-18.388386,1.0
-75.218447,-88.061890,1.0
-34.341986,-37.575795,1.0
-54.456835,-61.633703,1.0
-45.035887,-99.211289,1.0
-81.193762,-94.628847,1.0
-73.434977,-99.884189,1.0
-10.430579,-17.385084,1.0
-25.168635,-35.703266,1.0
-65.383341,-74.377017,1.0
-32.744298,-40.433446,1.0
-106.918972,-118.336140,1.0
-74.451195,-94.134439,1.0
-21.788340,-32.701197,1.0
-42.911123,-52.662749,1.0
-17.904590,-24.774193,1.0
-82.633251,-88.993564,1.0
-13.737242,-23.735173,1.0
-69.960352,-77.280062,1.0
-38.031293,-49.508226,1.0
-64.759860,-77.614214,1.0
-67.690814,-80.521663,1.0
-27.631738,-34.417166,1.0
-81.432184,-88.565362,1.0
-14.245786,-23.772711,1.0
-26.107480,-33.288563,1.0
-119.179640,-131.380517,1.0
-9.394487,-16.104150,1.0
-70.480027,-78.691395,1.0
-31.692711,-40.889733,1.0
-63.604384,-74.572567,1.0
-64.971941,-75.495432,1.0
-66.986304,-74.555425,1.0
-7.008391,-14.827857,1.0
-104.234195,-125.491952,1.0
-49.334132,-63.597473,1.0
-26.199160,-37.478218,1.0
-21.064556,-31.255642,1.0
-18.196017,-27.595903,1.0
-110.798226,-126.217972,1.0
-68.157150,-79.687654,1.0
-88.763646,-99.549456,1.0
-78.109245,-91.593884,1.0
-28.875122,-39.087656,1.0
-51.135105,-64.044501,1.0
-43.286255,-53.481381,1.0
-80.143416,-91.174394,1.0
-29.334654,-37.295896,1.0
-16.637872,-25.293318,1.0
-28.868950,-36.945870,1.0
-28.536147,-39.087656,1.0
-26.879219,-33.664175,1.0
-73.434977,-99.884189,1.0
-64.030208,-76.887473,1.0
-31.721193,-40.618207,1.0
-11.442180,-19.687669,1.0
-24.349337,-32.140680,1.0
-55.460509,-64.653904,1.0
-24.656647,-31.280959,1.0
-16.286474,-24.865874,1.0
-90.558653,-97.428207,1.0
-20.415093,-30.694327,1.0
-12.691274,-20.764759,1.0
-22.792783,-34.842738,1.0
-6.603916,-15.133792,1.0
-17.861636,-23.945245,1.0
-86.379836,-96.417987,1.0
-30.125515,-41.388863,1.0
-64.836910,-70.788221,1.0
-30.814952,-41.219787,1.0
-21.833603,-30.080810,1.0
-79.243300,-88.307259,1.0
-23.125561,-30.609827,1.0
-37.104484,-43.839249,1.0
-94.324271,-105.696975,1.0
-88.797998,-98.775448,1.0
-67.774194,-78.267280,1.0
-50.642587,-71.072177,1.0
-6.330980,-6.927405,1.0
-54.404131,-61.949556,1.0
-113.540806,-130.936902,1.0
-96.745323,-105.694025,1.0
-21.219731,-30.135050,1.0
-11.998990,-18.388386,1.0
-6.603916,-15.133792,1.0
-74.621941,-86.976712,1.0
-35.867616,-42.366479,1.0
-89.847587,-98.551552,1.0
-43.183428,-52.878171,1.0
-46.582003,-54.286688,1.0
-73.434977,-99.884189,1.0
-9.832742,-16.643146,1.0
-20.114364,-28.149428,1.0
-39.198493,-46.142735,1.0
-36.374204,-45.291142,1.0
-88.763646,-99.549456,1.0
-32.444315,-42.128355,1.0
-47.348818,-56.956380,1.0
-49.995960,-70.379030,1.0
-42.533996,-46.977296,1.0
-50.568739,-71.783389,1.0
-24.210360,-32.454337,1.0
-9.331967,-15.627226,1.0
-87.984594,-100.468432,1.0
-121.547737,-135.527419,1.0
-21.833603,-30.080810,1.0
-54.655194,-69.350787,1.0
-27.420545,-32.084590,1.0
-76.494001,-86.055209,1.0
-20.041843,-30.080810,1.0
-40.845531,-55.856437,1.0
-46.859404,-56.067275,1.0
-29.960687,-42.935447,1.0
-57.899903,-67.089054,1.0
-84.344807,-97.433344,1.0
-32.187050,-40.918152,1.0
-13.737242,-23.735173,1.0
-19.754161,-28.694515,1.0
-25.021621,-30.342690,1.0
-14.566601,-25.220997,1.0
-64.712268,-68.933770,1.0
-15.592473,-23.222245,1.0
-50.568739,-71.783389,1.0
-16.458832,-22.689805,1.0
-41.104421,-49.409423,1.0
-109.984232,-129.510123,1.0
-15.609045,-24.428320,1.0
-46.045629,-53.412469,1.0
-29.243839,-36.977443,1.0
-96.259689,-98.146904,1.0
-36.832624,-43.440542,1.0
-20.511847,-26.525461,1.0
-80.195688,-93.072715,1.0
-49.622756,-70.909658,1.0
-63.750895,-72.828204,1.0
-31.808906,-39.905396,1.0
-11.442180,-19.687669,1.0
-90.930083,-94.237529,1.0
-48.443524,-58.775325,1.0
-131.926670,-146.577067,1.0
-135.959759,-154.056406,1.0
-20.886454,-28.764061,1.0
-16.628393,-24.980943,1.0
-10.820335,-17.048612,1.0
-72.273650,-82.213652,1.0
-39.611151,-49.788753,1.0
-55.373125,-64.891799,1.0
-48.802921,-57.231757,1.0
-21.177474,-28.406833,1.0
-62.745764,-70.928208,1.0
-10.763578,-16.416833,1.0
-71.986120,-84.579468,1.0
-75.654722,-84.433979,1.0
-13.941231,-18.589057,1.0
-50.995238,-53.078277,1.0
-30.074648,-38.901511,1.0
-10.928549,-18.589057,1.0
-19.288072,-28.289050,1.0
-50.568739,-71.783389,1.0
-37.446233,-45.154589,1.0
-8.259339,-16.232404,1.0
-6.603916,-15.133792,1.0
-45.670936,-54.498659,1.0
-101.916006,-118.940747,1.0
-120.830107,-135.936821,1.0
-35.752646,-46.995890,1.0
-28.600685,-39.780803,1.0
-24.915479,-32.610683,1.0
-51.446734,-61.523041,1.0
-51.876418,-60.191319,1.0
-61.841699,-70.982377,1.0
-6.603916,-15.133792,1.0
-96.033568,-106.782996,1.0
-11.442180,-17.741759,1.0
-17.097404,-23.071401,1.0
-36.578425,-40.492350,1.0
-94.991037,-100.997021,1.0
-18.062781,-20.277806,1.0
-65.535368,-73.057032,1.0
-66.457274,-73.399355,1.0
-73.434977,-99.884189,1.0
-82.097122,-95.273737,1.0
-139.218645,-155.422404,1.0
-22.471199,-33.134412,1.0
-42.812089,-48.806049,1.0
-55.923287,-64.630176,1.0
-78.763124,-101.316030,1.0
-2.437051,-9.294528,1.0
-20.682348,-30.250192,1.0
-91.859816,-98.906085,1.0
-37.689196,-47.689037,1.0
-30.027802,-38.682191,1.0
-70.584598,-82.815880,1.0
-14.587235,-24.089345,1.0
-12.135327,-19.687669,1.0
-78.353659,-83.867972,1.0
-49.610427,-55.491910,1.0
-86.180576,-101.446499,1.0
-49.610427,-55.491910,1.0
-49.610427,-55.491910,1.0
-54.191881,-62.485383,1.0
-40.186580,-48.703784,1.0
-45.451242,-53.645819,1.0
-56.139958,-63.847591,1.0
-27.353653,-36.785071,1.0
-88.345204,-93.535735,1.0
-36.799338,-45.897277,1.0
-91.067392,-104.201075,1.0
-20.415093,-30.694327,1.0
-49.622756,-70.909658,1.0
-75.412494,-85.443734,1.0
-41.458808,-53.700151,1.0
-75.412494,-85.443734,1.0
-75.412494,-85.443734,1.0
-12.135327,-19.687669,1.0
-15.490691,-23.657563,1.0
-15.906677,-23.000783,1.0
-72.224129,-84.138344,1.0
-69.657217,-80.477743,1.0
-38.154626,-45.106274,1.0
-32.680737,-41.579789,1.0
-97.932065,-108.624033,1.0
-74.270121,-89.033587,1.0
-9.333798,-15.576795,1.0
-85.898781,-94.949724,1.0
-76.669566,-85.147362,1.0
-42.995828,-52.670531,1.0
-20.924675,-27.726670,1.0
-27.969709,-38.187745,1.0
-90.537902,-98.106123,1.0
-42.290219,-48.520243,1.0
-79.533511,-90.790771,1.0
-68.809732,-78.293095,1.0
-23.526762,-28.595132,1.0
-32.553841,-39.690450,1.0
-20.426417,-20.947782,1.0
-41.555972,-49.847712,1.0
-68.809732,-78.293095,1.0
-68.809732,-78.293095,1.0
-23.754296,-31.584918,1.0
-32.553499,-44.894783,1.0
-17.507567,-27.370219,1.0
-52.500780,-65.256442,1.0
-124.246676,-141.111989,1.0
-40.001507,-47.465893,1.0
-14.468739,-24.045328,1.0
-18.383615,-26.343140,1.0
-114.512229,-123.769457,1.0
-69.040227,-82.524619,1.0
-13.183946,-19.687669,1.0
-48.493993,-58.458901,1.0
-21.368169,-30.896193,1.0
-89.273988,-96.765272,1.0
-15.882960,-24.551380,1.0
-73.032218,-82.503172,1.0
-77.989276,-88.103496,1.0
-104.630173,-111.193810,1.0
-34.841888,-44.501562,1.0
-82.139465,-88.821208,1.0
-19.000390,-27.308221,1.0
-75.065653,-90.236473,1.0
-66.040442,-73.965553,1.0
-31.200234,-41.225618,1.0
-87.785589,-92.701340,1.0
-38.923783,-47.894828,1.0
-40.712139,-49.010773,1.0
-6.603916,-15.133792,1.0
-16.151072,-25.894513,1.0
-83.802520,-90.572913,1.0
-25.029048,-33.043441,1.0
-74.445929,-82.780625,1.0
-77.161840,-87.373478,1.0
-19.482228,-26.209609,1.0
-22.700678,-30.136248,1.0
-26.404943,-35.614138,1.0
-93.525765,-104.251823,1.0
-193.926542,-210.448270,1.0
-6.603916,-15.133792,1.0
-91.244017,-104.189947,1.0
-59.542744,-72.759211,1.0
-22.781790,-31.201574,1.0
-16.340541,-22.185746,1.0
-13.737242,-22.308057,1.0
-65.520443,-77.685136,1.0
-34.201954,-41.845493,1.0
-21.828717,-33.381099,1.0
-10.882564,-19.687669,1.0
-66.276605,-76.806715,1.0
-74.366661,-82.652250,1.0
-9.938102,-18.301375,1.0
-20.235550,-27.183689,1.0
-73.242087,-87.066298,1.0
-64.112481,-71.598668,1.0
-93.602449,-105.416393,1.0
-112.397510,-125.486901,1.0
-49.827014,-59.873937,1.0
-8.345682,-16.232404,1.0
-23.063666,-34.533779,1.0
-27.236344,-31.474454,1.0
-62.752354,-70.047004,1.0
-29.576772,-37.946658,1.0
-50.568739,-71.783389,1.0
-86.683439,-95.861228,1.0
-9.995261,-17.895909,1.0
-35.640101,-39.934555,1.0
-16.383638,-25.559021,1.0
-13.124138,-22.159637,1.0
-122.629207,-132.901262,1.0
-15.010529,-23.231390,1.0
-76.085262,-86.244807,1.0
-45.334940,-56.728428,1.0
-39.026691,-52.173755,1.0
-35.617764,-43.010344,1.0
-45.756611,-53.972962,1.0
-51.383776,-71.313385,1.0
-113.863600,-123.738003,1.0
-44.009902,-51.923552,1.0
-78.444764,-83.251816,1.0
-30.145585,-36.810389,1.0
-73.763089,-84.376975,1.0
-87.264841,-95.313061,1.0
-6.280549,-6.704261,1.0
-66.194846,-77.964519,1.0
-40.903410,-50.820535,1.0
-73.434977,-99.884189,1.0
-9.884035,-18.994522,1.0
-51.578297,-58.917142,1.0
-50.568739,-71.783389,1.0
-16.909979,-25.005636,1.0
-22.236263,-29.233512,1.0
-44.282690,-51.887262,1.0
-57.193431,-67.195202,1.0
-35.697754,-46.007278,1.0
-25.782486,-33.740548,1.0
-24.956106,-33.638766,1.0
-7.879714,-14.100420,1.0
-105.705716,-112.191707,1.0
-12.960802,-18.589057,1.0
-8.821141,-17.895909,1.0
-16.302192,-25.526933,1.0
-57.332298,-62.470257,1.0
-148.648172,-159.431259,1.0
-40.146812,-46.832583,1.0
-16.525335,-24.194706,1.0
-30.976169,-39.716355,1.0
-61.785600,-75.260925,1.0
-9.783952,-16.596626,1.0
-22.102732,-29.793127,1.0
-54.327402,-65.341890,1.0
-41.708140,-51.764712,1.0
-84.889940,-95.800010,1.0
-36.974542,-43.893548,1.0
-33.645001,-42.492614,1.0
-13.737242,-23.735173,1.0
-50.568739,-71.783389,1.0
-25.456533,-33.750118,1.0
-68.696277,-76.261922,1.0
-52.492980,-64.197709,1.0
-99.448687,-120.153567,1.0
-101.475719,-113.759528,1.0
-31.609092,-37.018145,1.0
-21.140456,-28.982197,1.0
-38.635204,-45.362084,1.0
-43.405655,-55.511584,1.0
-6.603916,-15.133792,1.0
-14.143317,-24.303157,1.0
-8.663814,-15.926469,1.0
-35.700726,-45.674134,1.0
-12.917022,-21.765733,1.0
-84.819295,-96.572328,1.0
-47.922741,-50.109098,1.0
-26.156601,-34.944521,1.0
-55.001479,-68.815173,1.0
-69.333616,-75.905195,1.0
-69.928804,-80.235843,1.0
-14.915897,-23.329708,1.0
-49.622756,-70.909658,1.0
-19.775275,-23.597702,1.0
-36.509280,-44.956005,1.0
-14.192545,-18.388386,1.0
-73.294431,-80.698514,1.0
-48.650015,-56.372899,1.0
-16.909979,-25.005636,1.0
-8.306686,-17.385084,1.0
-31.126414,-38.528040,1.0
-19.288072,-27.595903,1.0
-14.269883,-21.437336,1.0
-21.378145,-30.080810,1.0
-77.603803,-81.874948,1.0
-34.555594,-44.287840,1.0
-92.672150,-106.330665,1.0
-6.603916,-15.133792,1.0
-94.641649,-106.005846,1.0
-43.148536,-61.842000,1.0
-37.876829,-44.970499,1.0
-44.943213,-53.129485,1.0
-130.662806,-144.030602,1.0
-78.624151,-89.252297,1.0
-37.313874,-48.969312,1.0
-45.030555,-54.767992,1.0
-32.088690,-39.780803,1.0
-52.188595,-62.475555,1.0
-8.821141,-17.895909,1.0
-100.112120,-107.174177,1.0
-35.820195,-45.985027,1.0
-47.144241,-55.625442,1.0
-44.393847,-53.280118,1.0
-97.068786,-111.161944,1.0
-73.434977,-99.884189,1.0
-13.877093,-20.786281,1.0
-27.806105,-37.012667,1.0
-18.833430,-29.697497,1.0
-45.670936,-54.498659,1.0
-96.688258,-116.271300,1.0
-86.953119,-99.003673,1.0
-94.082353,-105.552860,1.0
-23.888951,-30.578293,1.0
-40.922783,-51.438904,1.0
-37.198668,-45.980222,1.0
-65.025612,-76.713943,1.0
-20.734991,-28.471372,1.0
-2.437051,-9.294528,1.0
-16.114932,-21.599658,1.0
-42.840380,-62.101511,1.0
-98.788744,-111.664545,1.0
-44.054283,-51.873684,1.0
-24.846333,-28.876837,1.0
-84.460454,-96.544607,1.0
-27.215691,-33.729891,1.0
-24.770306,-30.348680,1.0
-86.754496,-94.750097,1.0
-39.931846,-44.274901,1.0
-13.471628,-20.093134,1.0
-16.525335,-24.194706,1.0
-21.703243,-32.203681,1.0
-434.774566,-512.504530,1.0
-32.808372,-40.806599,1.0
-9.164912,-15.949999,1.0
-62.779031,-70.948421,1.0
-24.613184,-34.920991,1.0
-9.570378,-17.895909,1.0
-53.935182,-66.803305,1.0
-61.183763,-69.285314,1.0
-49.570159,-54.852519,1.0
-79.267580,-89.614686,1.0
-74.390779,-84.830783,1.0
-16.555488,-22.732222,1.0
-82.519471,-94.580038,1.0
-19.348696,-28.289050,1.0
-42.014006,-52.867242,1.0
-42.823123,-52.552748,1.0
-25.699946,-35.327243,1.0
-47.072443,-55.075395,1.0
-58.900031,-69.746683,1.0
-80.611439,-93.398938,1.0
-46.831676,-62.252742,1.0
-21.697266,-31.179422,1.0
-23.509187,-34.770168,1.0
-28.293200,-37.295896,1.0
-28.293200,-37.295896,1.0
-31.202252,-32.865080,1.0
-40.721470,-50.655628,1.0
-26.091086,-38.171365,1.0
-49.166127,-58.669964,1.0
-89.419218,-101.359048,1.0
-6.603916,-15.133792,1.0
-93.707785,-103.796164,1.0
-27.839704,-32.082320,1.0
-96.371317,-106.652430,1.0
-70.501062,-77.702554,1.0
-49.727315,-58.781575,1.0
-32.649992,-33.874080,1.0
-82.972329,-89.475128,1.0
-67.892192,-82.046513,1.0
-117.752314,-123.694114,1.0
-90.294303,-101.139974,1.0
-34.121521,-47.016927,1.0
-49.485639,-58.805445,1.0
-62.103652,-66.756303,1.0
-99.052841,-112.465338,1.0
-70.276447,-80.367384,1.0
-38.325490,-49.929619,1.0
-73.434977,-99.884189,1.0
-97.806750,-108.203145,1.0
-54.266104,-61.509412,1.0
-42.769213,-48.279150,1.0
-96.495378,-111.291313,1.0
-39.095598,-44.876623,1.0
-6.603916,-15.133792,1.0
-51.472107,-63.875303,1.0
-52.129716,-63.880198,1.0
-79.204211,-91.609425,1.0
-42.310734,-50.031474,1.0
-108.783110,-115.467437,1.0
-82.684680,-98.366157,1.0
-88.231994,-93.748998,1.0
-74.483958,-83.052183,1.0
-17.667286,-26.554449,1.0
-86.724410,-95.688381,1.0
-12.479833,-20.197117,1.0
-18.493965,-25.737004,1.0
-20.972679,-27.020539,1.0
-31.269909,-40.615697,1.0
-45.595712,-54.749973,1.0
-12.135327,-19.687669,1.0
-16.097031,-25.327219,1.0
-50.941943,-71.252761,1.0
-18.943231,-28.001368,1.0
-88.619140,-103.966804,1.0
-41.839199,-47.214632,1.0
-87.228014,-94.274669,1.0
-75.368095,-86.863704,1.0
-25.709981,-34.379628,1.0
-61.145514,-68.664867,1.0
-17.269255,-25.649993,1.0
-45.021590,-54.683347,1.0
-15.481409,-24.363782,1.0
-28.026621,-35.909602,1.0
-42.277188,-49.776694,1.0
-24.003716,-34.482486,1.0
-88.544575,-101.344297,1.0
-16.302192,-25.526933,1.0
-75.012334,-84.214112,1.0
-6.603916,-15.133792,1.0
-51.635723,-59.363111,1.0
-62.252674,-73.344458,1.0
-69.474519,-87.875305,1.0
-27.329587,-36.549678,1.0
-80.372579,-82.741780,1.0
-70.505512,-79.687330,1.0
-42.348545,-51.507334,1.0
-35.186928,-43.522372,1.0
-36.467797,-45.079174,1.0
-8.768031,-15.176809,1.0
-29.970488,-40.452428,1.0
-39.728608,-51.832202,1.0
-20.347979,-27.964297,1.0
-45.164923,-53.024517,1.0
-17.263478,-25.220997,1.0
-14.143317,-24.303157,1.0
-21.428138,-28.982197,1.0
-31.395542,-37.529511,1.0
-6.603916,-15.133792,1.0
-27.181039,-31.524801,1.0
-14.703104,-25.986465,1.0
-16.066846,-24.551380,1.0
-85.044395,-95.165234,1.0
-107.429896,-115.849821,1.0
-13.877093,-20.786281,1.0
-38.139112,-48.787649,1.0
-33.968228,-41.638125,1.0
-64.768430,-71.973070,1.0
-10.249791,-17.608227,1.0
-61.074705,-70.609031,1.0
-36.390480,-45.061980,1.0
-71.461569,-80.104547,1.0
-49.995960,-70.379030,1.0
-72.914632,-84.137846,1.0
-9.114902,-16.743230,1.0
-11.291244,-13.177411,1.0
-50.568739,-71.783389,1.0
-77.963769,-88.237002,1.0
-118.764187,-127.279121,1.0
-30.199964,-39.754792,1.0
-77.587781,-93.622453,1.0
-89.545107,-96.536503,1.0
-53.361342,-55.316557,1.0
-97.616632,-109.928798,1.0
-7.060153,-14.182337,1.0
-106.469931,-116.315333,1.0
-38.684624,-46.955068,1.0
-96.239065,-118.977817,1.0
-8.750157,-15.926469,1.0
-37.275844,-49.049306,1.0
-85.200755,-94.964868,1.0
-15.885083,-25.401770,1.0
-30.987627,-38.436148,1.0
-109.852160,-119.654195,1.0
-42.911786,-48.536580,1.0
-114.663622,-126.402668,1.0
-25.143584,-31.179422,1.0
-28.723978,-40.391946,1.0
-102.776525,-112.714368,1.0
-78.624592,-96.219948,1.0
-32.453679,-43.545902,1.0
-17.080013,-27.372759,1.0
-8.259339,-16.232404,1.0
-91.794471,-103.319486,1.0
-86.424154,-101.471240,1.0
-40.845531,-55.856437,1.0
-18.381185,-26.776413,1.0
-121.833353,-136.622132,1.0
-14.517719,-22.040041,1.0
-25.107821,-33.370628,1.0
-67.249650,-77.467299,1.0
-33.636601,-41.556905,1.0
-57.961605,-65.484161,1.0
-22.882222,-30.080810,1.0
-63.736701,-89.491049,1.0
-59.974000,-69.254075,1.0
-95.662866,-99.581283,1.0
-18.806805,-26.525461,1.0
-94.631044,-107.763167,1.0
-52.389228,-62.088439,1.0
-19.709119,-28.710951,1.0
-39.146055,-47.495110,1.0
-27.412842,-38.864512,1.0
-109.379748,-115.223174,1.0
-48.934379,-54.474236,1.0
-15.896727,-25.526933,1.0
-64.915434,-78.226452,1.0
-92.173296,-98.303359,1.0
-91.247407,-107.166178,1.0
-78.634317,-92.377458,1.0
-25.882905,-35.974140,1.0
-81.988865,-87.033246,1.0
-81.364400,-90.702509,1.0
-94.607682,-106.218597,1.0
-47.329802,-56.442599,1.0
-70.896300,-84.319957,1.0
-65.630201,-74.056952,1.0
-19.194546,-25.698783,1.0
-94.432060,-105.939376,1.0
-49.487396,-64.514505,1.0
-93.025709,-103.762860,1.0
-97.791419,-110.200062,1.0
-49.622756,-70.909658,1.0
-49.632387,-56.376014,1.0
-88.309734,-96.052684,1.0
